key,value,weight
9446,25522,23636
9447,84024,87551
9448,81827,79764
9449,29250,29130
9450,73910,71190
9451,127142,120226
9452,80896,87347
9453,140544,136795
9454,80459,82696
9455,177283,189002
9456,4303,4378
9457,183668,169856
9458,119552,120547
9459,32914,32291
9460,83282,76733
9461,173091,166250
9462,163715,168682
9463,159181,173940
9464,135540,134142
9465,155287,145542
9466,89652,85610
9467,125703,135712
9468,50743,48293
9469,88149,84282
9470,13945,13176
9471,103616,106080
9472,83453,78887
9473,120533,118119
9474,26109,27383
9475,53409,56267
9476,146397,138273
9477,145789,156583
9478,81258,83345
9479,59023,53775
9480,5768,5723
9481,49657,54797
9482,160341,176507
9483,26066,27383
9484,150180,165639
9485,136610,144681
9486,39281,40371
9487,17441,16357
9488,166808,160384
9489,186475,196547
9490,63529,66883
9491,74308,81814
9492,194116,182542
9493,16501,18269
9494,10545,11389
9495,52982,56419
9496,7593,8415
9497,65913,59956
9498,92291,95166
9499,28450,26044
9500,63434,68749
9501,118453,121981
9502,130253,137325
9503,178899,174892
9504,12604,12955
9505,27610,26857
9506,89750,94842
9507,208385,195162
9508,151414,167225
9509,164019,159139
9510,185806,195361
9511,100156,96387
9512,39698,38078
9513,55607,61518
9514,85794,82663
9515,12230,12867
9516,165703,171115
9517,76463,80585
9518,100012,100249
9519,6763,6987
9520,12343,12332
9521,57602,53485
9522,62914,60817
9523,157891,147113
9524,34803,37591
9525,121395,113739
9526,185922,188530
9527,98746,106629
9528,167379,158124
9529,35874,34991
9530,125566,137961
9531,166518,162463
9532,114212,109589
9533,91053,100194
9534,17637,17260
9535,7792,7252
9536,10448,10597
9537,28625,29217
9538,103052,96188
9539,53168,48664
9540,13675,13659
9541,29419,31401
9542,35591,39460
9543,13549,13371
9544,49846,55197
9545,4099,3756
9546,163079,172409
9547,84869,86566
9548,24311,24063
9549,132550,125274
9550,11277,11481
9551,107984,112796
9552,65753,65787
9553,78471,74587
9554,193519,192238
9555,113633,121787
9556,71734,68600
9557,97442,97105
9558,99641,105514
9559,89126,84922
9560,101764,99846
9561,104057,111321
9562,17171,17610
9563,103735,100011
9564,176425,160925
9565,17871,18248
9566,158341,153173
9567,162906,161528
9568,57529,58083
9569,71611,67311
9570,184010,184284
9571,101099,108839
9572,5117,5604
9573,12808,12504
9574,22369,22649
9575,24879,25815
9576,62172,66586
9577,39070,39816
9578,140330,134162
9579,51729,52737
9580,104693,102500
9581,120682,125501
9582,150014,162580
9583,41845,42810
9584,145340,156432
9585,24188,23728
9586,9631,9466
9587,186386,169838
9588,144362,144211
9589,187916,173266
9590,47945,53189
9591,12258,12196
9592,149613,153292
9593,133782,127887
9594,128413,141059
9595,20379,18686
9596,203436,185671
9597,126027,130767
9598,91229,96266
9599,34327,31351
9600,81618,88118
9601,172740,173810
9602,194144,186939
9603,25471,23908
9604,39841,37815
9605,8584,8465
9606,112273,120705
9607,19216,17846
9608,46576,45522
9609,122795,118466
9610,74558,78673
9611,108537,99764
9612,42823,44602
9613,49159,54034
9614,9545,9706
9615,173258,166275
9616,195027,189577
9617,12713,13706
9618,20909,22676
9619,46831,43999
9620,194707,182406
9621,16076,16300
9622,90839,92066
9623,148906,154401
9624,63759,65696
9625,199360,187700
9626,27728,26993
9627,21395,21304
9628,52131,48305
9629,88281,86873
9630,162862,152425
9631,64433,60594
9632,128114,129341
9633,181153,168203
9634,39684,36664
9635,31201,28466
9636,90771,91058
9637,143463,143604
9638,15119,15772
9639,125841,131128
9640,14780,14376
9641,111100,105657
9642,175240,173783
9643,204825,191646
9644,59381,54752
9645,79055,75192
9646,147110,139386
9647,144232,155863
9648,88139,95879
9649,46210,45193
9650,134938,129181
9651,90158,93233
9652,90508,94257
9653,13618,14527
9654,172129,185442
9655,126037,128913
9656,42881,45471
9657,58541,59942
9658,19362,19767
9659,110227,120507
9660,176936,165500
9661,73021,71108
9662,142066,138578
9663,11219,11016
9664,7273,6617
9665,35875,38425
9666,5882,5940
9667,64522,59055
9668,38530,36790
9669,61139,66529
9670,28927,28777
9671,121810,113919
9672,73312,70010
9673,193396,196622
9674,126793,135620
9675,167951,166881
9676,27556,29559
9677,83015,81296
9678,33598,34853
9679,59028,65304
9680,178255,163625
9681,48859,49295
9682,40089,40436
9683,6338,6529
9684,103183,100469
9685,156880,153772
9686,167737,156260
9687,12978,12629
9688,199873,193836
9689,127205,136646
9690,87815,88691
9691,145419,147620
9692,100104,93063
9693,140099,135408
9694,61152,60902
9695,53966,53658
9696,199253,199658
9697,12414,11645
9698,81279,78799
9699,148192,144444
9700,99827,94498
9701,208975,192439
9702,126817,133449
9703,74870,75625
9704,27527,29161
9705,205752,198881
9706,125836,121527
9707,93100,90010
9708,115972,122079
9709,179565,183673
9710,662,714
9711,139231,147108
9712,106881,103568
9713,80914,84666
9714,121689,132794
9715,72344,78578
9716,180938,166002
9717,157841,171539
9718,67761,63945
9719,129855,139213
9720,163821,178405
9721,85552,92979
9722,124,134
9723,29487,30550
9724,15710,16499
9725,89189,81855
9726,32233,31237
9727,11321,11016
9728,172718,168783
9729,13260,12311
9730,142160,146152
9731,12558,12088
9732,51656,47384
9733,179756,187414
9734,11307,12315
9735,104426,108502
9736,176804,191892
9737,184676,188049
9738,150241,163089
9739,175384,190443
9740,76774,78839
9741,97131,89044
9742,91019,85578
9743,117480,122971
9744,21781,21147
9745,81811,89194
9746,35764,34575
9747,98989,95394
9748,164002,174791
9749,91219,98452
9750,65776,70385
9751,16383,18200
9752,164632,159467
9753,65908,69390
9754,26826,25935
9755,44499,44463
9756,179749,163423
9757,114203,118223
9758,138561,152526
9759,96930,106609
9760,125304,137129
9761,162460,172870
9762,50921,50016
9763,181539,187524
9764,39303,41525
9765,80895,83360
9766,116998,114432
9767,160629,151335
9768,108015,114332
9769,15683,16318
9770,933,882
9771,170461,188532
9772,104903,109408
9773,197932,183297
9774,30591,32197
9775,151515,143326
9776,73561,74091
9777,195541,186240
9778,64894,65810
9779,186143,174514
9780,168209,157141
9781,183692,186958
9782,82831,89404
9783,34941,37591
9784,135503,136221
9785,76836,73718
9786,5748,6383
9787,105945,96912
9788,174423,170540
9789,15861,17152
9790,175280,177058
9791,33077,32630
9792,134444,125527
9793,30798,33643
9794,87805,87959
9795,54025,59008
9796,68463,74204
9797,53135,53170
9798,16085,16728
9799,175390,171196
9800,49309,48545
9801,44812,40906
9802,8118,8377
9803,189799,194453
9804,46889,48889
9805,17001,16991
9806,26340,25562
9807,92154,97677
9808,96880,102816
9809,113850,108956
9810,194979,185380
9811,171373,159745
9812,77892,71676
9813,159520,161890
9814,172453,161865
9815,28422,26666
9816,60441,65820
9817,23520,21517
9818,56204,51397
9819,4027,3992
9820,35321,37882
9821,135457,146227
9822,170089,166433
9823,23296,23095
9824,171570,160186
9825,119989,129958
9826,168013,166444
9827,18047,16843
9828,4206,4074
9829,22334,20335
9830,98716,92738
9831,45415,48821
9832,58424,53314
9833,24770,25299
9834,202594,186759
9835,127343,125165
9836,36863,38499
9837,122154,112719
9838,89024,82986
9839,142515,134215
9840,28319,29850
9841,135835,150237
9842,38593,37988
9843,3468,3185
9844,23754,25499
9845,115843,123695
9846,191192,181560
9847,90693,100400
9848,64833,67784
9849,191918,196336
9850,131346,127090
9851,106817,102824
9852,168934,168425
9853,184715,168968
9854,60235,58922
9855,214131,197907
9856,84171,82098
9857,30651,31958
9858,26059,28864
9859,127206,129030
9860,85308,79426
9861,183854,172149
9862,80033,81183
9863,3781,4081
9864,83953,77728
9865,60934,60473
9866,47201,45116
9867,60371,61469
9868,134736,142462
9869,111151,108785
9870,194540,180501
9871,29934,28333
9872,89403,97464
9873,159053,161572
9874,101719,94067
9875,84646,83551
9876,177190,179731
9877,5868,6230
9878,108432,110250
9879,119729,127626
9880,135515,150272
9881,28904,31874
9882,60800,66070
9883,99320,98464
9884,33843,31448
9885,169548,165790
9886,105430,103966
9887,61909,61482
9888,45212,45599
9889,88519,91804
9890,172979,168947
9891,131460,120528
9892,85378,90178
9893,159756,147621
9894,13545,12878
9895,74785,74129
9896,99447,97435
9897,101808,106078
9898,198611,188023
9899,114780,123140
9900,41734,39593
9901,39001,42980
9902,67014,64634
9903,185242,174879
9904,27814,27162
9905,211573,193873
9906,73661,71281
9907,13051,13677
9908,163966,162436
9909,96669,90998
9910,117903,129023
9911,36356,37400
9912,60221,58213
9913,65347,63137
9914,163335,179473
9915,160385,171039
9916,46584,45863
9917,121329,127766
9918,4096,4061
9919,180430,170398
9920,177568,171487
9921,116558,123415
9922,66116,66020
9923,204474,190731
9924,175818,172555
9925,22471,23326
9926,5050,4785
9927,46364,44212
9928,89145,89106
9929,107414,104415
9930,148768,137560
9931,154636,167811
9932,13711,14725
9933,157677,154441
9934,51902,55226
9935,191525,185916
9936,31902,31842
9937,57690,56387
9938,51616,48958
9939,122577,118907
9940,30177,32333
9941,21510,21233
9942,85455,78807
9943,91180,94393
9944,92365,90454
9945,169286,185005
9946,179887,190850
9947,45660,48134
9948,76229,83512
9949,130211,135760
9950,79629,76614
9951,170441,173837
9952,1767,1877
9953,133756,142441
9954,39729,40243
9955,202578,185492
9956,110912,117372
9957,85381,94081
9958,70181,77797
9959,146647,136827
9960,26282,24869
9961,162513,179807
9962,86220,95425
9963,163211,175226
9964,169395,173874
9965,7858,7359
9966,205641,199028
9967,99291,104677
9968,141700,131566
9969,60662,62875
9970,81324,82361
9971,34147,33577
9972,135262,149902
9973,159434,174309
9974,69169,69905
9975,11776,12494
9976,75995,71476
9977,178870,177928
9978,93492,91913
9979,137241,133620
9980,119460,127016
9981,98751,94123
9982,18279,17529
9983,106476,106712
9984,174137,178783
9985,195268,187823
9986,58957,62402
9987,23176,21838
9988,47702,51127
9989,89303,84270
9990,24632,27213
9991,147738,149765
9992,69007,72246
9993,114609,127100
9994,194492,190416
9995,73511,69704
9996,164426,163023
9997,56441,52903
9998,151663,163401
9999,152937,145145
